公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證-驗證單位,第三方驗證-單位名稱,第三方驗證-採用標準,公司網站報告書相關資訊(中文版),中文版永續報告書,中文版上傳日期,英文版永續報告書網址,英文版永續報告書,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註
"6670","復盛應用","FSP","6.係自願編製與申報","運動休閒","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.fusheng-precision.com/blank-14","t100sa11_6670_110.pdf","111/10/11","https://www.fusheng-precision.com/blank-14","t100sa11_6670_110_E.pdf","2022/12/30","","","t100sa11_6670_110_M_E.pdf","2023/01/09","investor_service@fusheng.com.tw","無",
"6674","鋐寶科技","CBN","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","https://www.icbn.com.tw/","t100sa11_6674_110.pdf","111/09/30","","","","","","","","esg@compalbn.com","",
"6689","伊雲谷","ECV","6.係自願編製與申報","數位雲端","110/01/01~110/12/31","2. 其他依循標準：GRI 準則，SASB準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.ecloudvalley.com/zh-hant/corporate-social-responsibility/download/","t100sa11_6689_110.pdf","111/07/15","https://www.ecloudvalley.com/zh-hant/corporate-social-responsibility/download/","t100sa11_6689_110_E.pdf","2022/08/31","","","","","anni.yu@ecloudvalley.com","首次導入TCFD，英文版報告書預計8/31上傳官網",
"6768","志強-KY","SPG-KY","6.係自願編製與申報","運動休閒","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","http://www.sportsgear.com.tw/ESG.html","t100sa11_6768_110.pdf","111/09/30","","","","t100sa11_6768_110_M.pdf","112/01/05","","","Fusheng.ku@spg-sportsgear.com","",
"6770","力積電","PSMC","5.股本達新臺幣五十億元以上者","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第2類型(Type2) 高度保證","https://esg.powerchip.com/ref/#fwb6vq","t100sa11_6770_110.pdf","111/06/29","https://esg.powerchip.com/ref/#d5y0ea","t100sa11_6770_110_E.pdf","2022/07/27","","","t100sa11_6770_110_M_E.pdf","2022/07/27","ESG@powerchip.com","",
"6789","采鈺","VisEra","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://visera-esg.8400.tw/wp-content/uploads/2022/08/%E9%87%87%E9%88%BA%E7%A7%91%E6%8A%80ESG%E5%A0%B1%E5%91%8A%E6%9B%B82021.pdf","t100sa11_6789_110.pdf","111/09/15","","","","","","","","ESG@viseratech.com","包含截至111年6月30日本公司股票於[臺灣證券交易所股份有限公司]掛牌交易",
"6790","永豐實","YFYCPG","6.係自願編製與申報","造紙工業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司（BSI Taiwan）","AA1000 第1類型(Type1) 中度保證","https://www.yfycpg.com/","t100sa11_6790_110.pdf","111/09/21","https://www.yfycpg.com/","t100sa11_6790_110_E.pdf","2022/12/29","","","","","penny.hsu@yfycpg.com","無",
"6806","森崴能源","SHINFOX ENERGY","6.係自願編製與申報","綠能環保","110/01/01~110/12/31","2. 其他依循標準：GRI 準則、永續會計準則委員會（SASB）能源行業指標及氣候相關財務揭露（TCFD）","其他查驗證單位：","艾法諾國際驗證機構","AA1000 第1類型(Type1) 中度保證","https://www.shinfox.com.tw/esg.html","t100sa11_6806_110.pdf","111/08/10","https://www.shinfox.com.tw/esg_eng.html","t100sa11_6806_110_E.pdf","2022/10/06","","","","","ESG＠shinfox.com.tw","",
"6830","汎銓","MSS","6.係自願編製與申報","其他電子業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.msscorps.com/ec99/rwd1520/Category.asp?category_id=89","t100sa11_6830_110.pdf","111/09/21","https://www.msscorps.com/ec99/rwd1520/Category.asp?category_id=89","t100sa11_6830_110_E.pdf","2022/09/21","","","","","monica_jan@msscorps.com","",
"6873","泓德能源-創","HDRE","6.係自願編製與申報","綠能環保","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://www.hdrenewables.com/report.php","t100sa11_6873_110.pdf","111/12/28","https://www.hdrenewables.com/report.php","t100sa11_6873_110_E.pdf","2022/12/28","","","","","ESG@hdrenewables.com","",
"8016","矽創","Sitronix　　","6.係自願編製與申報","半導體業","110/01/01~110/12/31","2. 其他依循標準：GRI準則 / SASB準則","其他查驗證單位：","台灣德國北德技術監護顧問股份有限公司(簡稱TUV NORD)","AA1000 第2類型(Type2) 中度保證","https://www.sitronix.com.tw/tw/about-sitronix/corporate-social-responsibility/","t100sa11_8016_110.pdf","111/09/30","https://www.sitronix.com.tw/en/index/esg/","t100sa11_8016_110_E.pdf","2022/12/30","","","","","tom_huang@sitronix.com.tw","",
"8021","尖點","Topoint　　","6.係自願編製與申報","其他電子業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.topoint.tw/tw/download/","t100sa11_8021_110.pdf","111/06/30","","","","","","","","charles_chang@topoint.tw","",
"8039","台虹","TAIFLEX　","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.taiflex.com.tw/esg_csr.html","t100sa11_8039_110.pdf","111/06/13","https://www.taiflex.com.tw/english/esg_csr.html","t100sa11_8039_110_E.pdf","2022/08/31","t100sa11_8039_110_M.pdf","111/09/01","","","feng@taiflex.com.tw","",
"8046","南電","N.P.C","5.股本達新臺幣五十億元以上者","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://www.nanyapcb.com.tw/nypcb/chinese/SocialResponsibility/CSRReport.aspx","t100sa11_8046_110.pdf","111/06/27","https://www.nanyapcb.com.tw/nypcb/chinese/SocialResponsibility/CSRReport.aspx","t100sa11_8046_110_E.pdf","2023/01/10","","","","","kurtyang@nanyapcb.com.tw","無",
"8105","凌巨","GiantPlus","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.giantplus.com.tw/csr/giantplus-csr-download","t100sa11_8105_110.pdf","111/08/09","","","","","","","","linhus@giantplus.com.tw","無",
"8110","華東","WALTON　","5.股本達新臺幣五十億元以上者","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.walton.com.tw/modules.php?name=Walton&op=social_respond&file=Liability_B&lang=ch","t100sa11_8110_110.pdf","111/06/29","","","","","","","","lydiakang@walton.com.tw","預計1110930前上傳英文版報告書",
"8112","至上","Supreme　　","6.係自願編製與申報","電子通路業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.supreme.com.tw/WP/WP0085.aspx","t100sa11_8112_110.pdf","111/09/30","","","","t100sa11_8112_110_M.pdf","111/10/05","","","devinachiu@supreme.com.tw","",
"8131","福懋科","　　FATC","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.fatc.com.tw/j2fac/fatc_web/responsibility/res_09.jsp","t100sa11_8131_110.pdf","111/06/28","https://www.fatc.com.tw/j2fa/fatc_web/responsibility/res_09.jsp","t100sa11_8131_110_E.pdf","2022/10/17","","","","","u003973@fatc.com.tw","",
"8150","南茂","ChipMOS　　","5.股本達新臺幣五十億元以上者","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI Taiwan)","AA1000 第2類型(Type2) 高度保證","https://www.chipmos.com/chinese/csr/report.aspx","t100sa11_8150_110.pdf","111/06/30","","","","","","t100sa11_8150_110_M_E.pdf","2022/10/20","ChipMOS_CSR@chipmos.com","",
"8163","達方","DARFON","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","臺灣檢驗科技股份有限公司（SGS Taiwan Ltd.）","AA1000 第1類型(Type1) 中度保證","https://www.darfon.com.tw/tw/csr","t100sa11_8163_110.pdf","111/09/30","https://www.darfon.com.tw/ESG","t100sa11_8163_110_E.pdf","2023/03/03","","","","","Ajer.Tsai@darfon.com.tw","",
"8201","無敵","BESTA　　","6.係自願編製與申報","其他電子業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","","t100sa11_8201_110.pdf","111/08/19","","","","","","","","cynthiachen@besta.com.tw","",
"8210","勤誠","CHENBRO　","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI認證","AA1000 第1類型(Type1) 中度保證","http://www.chenbro.com.tw/zh-TW/Page/CSR-1","t100sa11_8210_110.pdf","111/07/15","http://www.chenbro.com.tw/en-global/Page/CSR-2","t100sa11_8210_110_E.pdf","2022/09/12","","","","","info@chenbro.com","無",
"8215","明基材","BMC","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://esg.benqmaterials.com/message/downloads/ARm8pgR7oyD4","t100sa11_8215_110.pdf","111/08/11","https://esg.benqmaterials.com/message/downloads/ARm8pgR7oyD4","t100sa11_8215_110_E.pdf","2022/09/29","t100sa11_8215_110_M.pdf","111/09/30","","","ESG@benqmaterials.com","",
"8271","宇瞻","Apacer","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","https://www.apacer.com/zh/Csr/Pages/apacer-csr-report","t100sa11_8271_110.pdf","111/08/02","https://www.apacer.com/en/Csr/Achievement","t100sa11_8271_110_E.pdf","2022/09/28","","","","","Mei_Lin@apacer.com","",
"8341","日友","SF　　","6.係自願編製與申報","綠能環保","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.sunnyfriend.com.tw/","t100sa11_8341_110.pdf","111/08/05","https://www.sunnyfriend.com.tw/","t100sa11_8341_110_E.pdf","2022/12/01","","","","","kawa@mail.sunnyfriend.com.tw","無",
"8404","百和興業-KY","PAIHO  SHIH","6.係自願編製與申報","其他","109/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS通標標準技術服務有限公司","AA1000 第1類型(Type1) 中度保證","http://www.kypaiho.com/","t100sa11_8404_110.pdf","111/09/15","http://www.kypaiho.com/","t100sa11_8404_110_E.pdf","2022/10/17","","","","2022/10/14","f182@paiho.cn","",
"8422","可寧衛","Cleanaway","6.係自願編製與申報","綠能環保","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","青山永續聯合會計師事務所","確信準則公報第一號","https://www.cleanaway.tw/csr/csr-news-center-download.html","t100sa11_8422_110.pdf","111/08/19","","","","","","","","http://www.cleanaway.tw/investor-stakeholder.html","",
"8454","富邦媒","momo","6.係自願編製與申報","數位雲端","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司(BSI Taiwan)","AA1000 第1類型(Type1) 中度保證","https://corp.momo.com.tw/file/csr/csrReport/momo_2021ESGreport.pdf","t100sa11_8454_110.pdf","111/09/22","https://corp.momo.com.tw/en/file/csr/csrReport/momo_2021ESGreport(english).pdf","t100sa11_8454_110_E.pdf","2022/09/22","","","","","momocsr@fmt.com.tw","",
"8464","億豐","Nien Made","6.係自願編製與申報","居家生活","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://www.nienmade.com.tw/ESG.aspx","t100sa11_8464_110.pdf","111/09/30","https://www.nienmade.com.tw/ESG.aspx","t100sa11_8464_110_E.pdf","2022/10/31","","","","","jane.wang@nienmade.com.tw","無",
"8467","波力-KY","BONNY","6.係自願編製與申報","運動休閒","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.bonnyworldwide.com/tw/csr/02.aspx?kind=4","t100sa11_8467_110.pdf","111/12/28","","","","","","","","stock@bonnysports.com","",
"8473","山林水","FOREST WATER","6.係自願編製與申報","綠能環保","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.mfw.com.tw/admin/PDF/11a5b77c-aa2d-4c36-92aa-12206301c424.pdf","t100sa11_8473_110.pdf","111/09/30","","","","","","","","mfw@mfw.com.tw","無",
"8926","台汽電","TCC　　","5.股本達新臺幣五十億元以上者","油電燃氣業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://www.cogen.com.tw/csr/csr_report","t100sa11_8926_110.pdf","111/06/30","https://www.cogen.com.tw/eng/csr/csr_report","t100sa11_8926_110_E.pdf","2022/12/13","","","","","csr@cogen.com.tw","",
"8940","新天地","New Palace","2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者","觀光餐旅","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://www.newpalace.com.tw/upload/files/2022_esg.pdf","t100sa11_8940_110.pdf","111/09/29","","","","","","","","ou.yangfei08@gmail.com","",
"8996","高力","KAORI　","6.係自願編製與申報","電機機械","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.kaori.com.tw/tw/modules/about/esg","t100sa11_8996_110.pdf","111/06/24","https://www.kaori.com.tw/en/modules/about/esg","t100sa11_8996_110_E.pdf","2022/09/02","","","","","pr@kaori.com.tw","無",
"9802","鈺齊-KY","Fulgent Sun","6.係自願編製與申報","運動休閒","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.fulgentsun.com/","t100sa11_9802_110.pdf","111/09/23","https://www.fulgentsun.com/eng/respon06.asp","t100sa11_9802_110_E.pdf","2022/12/27","","","","","ting.yen@fulgentsun.com","",
"9904","寶成","PCC","5.股本達新臺幣五十億元以上者","運動休閒","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","臺灣檢驗科技股份有限公司(SGS Taiwan Ltd.)","AA1000 第2類型(Type2) 高度保證","https://www.pouchen.com/","t100sa11_9904_110.pdf","111/06/27","https://www.pouchen.com/","t100sa11_9904_110_E.pdf","2022/08/31","","","","","ir@pouchen.com","無",
"9907","統一實","TON YI","5.股本達新臺幣五十億元以上者","其他","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","http://www.tonyi.com.tw/","t100sa11_9907_110.pdf","111/07/25","http://www.tonyi.com.tw/","t100sa11_9907_110_E.pdf","2022/07/26","","","","","csr@tonyi.com.tw","",
"9908","大台北","GTG","5.股本達新臺幣五十億元以上者","油電燃氣業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.taipeigas.com.tw/CSR/download/","t100sa11_9908_110.pdf","111/06/14","","","","","111/06/14","","","e3@taipeigas.com.tw","",
"9910","豐泰","FT","5.股本達新臺幣五十億元以上者","運動休閒","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所","確信準則公報第一號","http://www.fengtay.com","t100sa11_9910_110.pdf","111/06/08","http://www.fengtay.com","t100sa11_9910_110_E.pdf","2022/06/08","","111/06/08","","2022/06/08","www.fengtay.com","無",
"9911","櫻花","TAIWAN SAKURA","6.係自願編製與申報","居家生活","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.sakura.com.tw/company/csrreport","t100sa11_9911_110.pdf","111/06/27","","","","","","","","1007138@sakura.com.tw","",
"9917","中保科","TAIWAN SECOM","6.係自願編製與申報","其他","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://csr.secom.com.tw/","t100sa11_9917_110.pdf","111/08/30","","","","","","","","service@secom.com.tw","無",
"9924","福興","TAIWAN FU HSING","6.係自願編製與申報","居家生活","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","ISO14001:2015、ISO14064-2018","其他","https://www.fuhsing.com.tw/work-report","t100sa11_9924_110.pdf","111/09/26","https://www.fuhsing.com.tw/en/work-report","t100sa11_9924_110_E.pdf","2022/12/28","","","","","fdn-2001@fuhsing.com.tw","",
"9925","新保","SKS","6.係自願編製與申報","其他","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","https://www.sks.com.tw/CorporateSocial","t100sa11_9925_110.pdf","111/07/07","https://esg.sks.com.tw/images/2022sksimg/2022%20SHIN%20KONG%20SECURITY%20ESG%20Report.pdf","t100sa11_9925_110_E.pdf","2022/08/08","","","","","0255586@sks.com.tw","",
"9926","新海","S.H.","6.係自願編製與申報","油電燃氣業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.shinhaigas.com.tw/assets/other/SHGas_2021Sustainability_Report_0926.pdf","t100sa11_9926_110.pdf","111/09/28","","","","","","","","research@shinhaigas.com.tw","",
"9930","中聯資源","CHC","6.係自願編製與申報","綠能環保","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","香港商英國標準協會太平洋有限公司台灣分公司BSI Taiwan","AA1000 第1類型(Type1) 中度保證","https://www.chc.com.tw/csr/html/csr/csr.html","t100sa11_9930_110.pdf","111/06/29","https://www.chc.com.tw/en/csr/html/csr/csr.html","t100sa11_9930_110_E.pdf","2023/03/03","","","","","mservice@chc.com.tw","無",
